sujeto,condicion,canal,potencia_Delta,potencia_Theta,potencia_Mu,potencia_Beta,potencia_Gamma
S001,mov_real_izq,T8,9.92407442640901e-11,2.031281207062622e-11,9.561868818351923e-12,1.649254457534728e-11,1.1024629199263211e-11
S001,mov_real_izq,T9,1.409319468370791e-10,2.7869437530057564e-11,1.4443029391970415e-11,5.175684472460281e-12,2.0864799463173646e-12
S001,mov_real_izq,T10,2.0271029313693215e-10,3.357733907750492e-11,1.4771796967615838e-11,8.426262080820595e-12,4.987894946192125e-12
S001,mov_real_izq,TP7,8.608440612338257e-11,2.148739943964464e-11,1.0302774868060846e-11,4.475316466779179e-12,1.4439259604250954e-12
S001,mov_real_izq,TP8,9.170822826238439e-11,1.7658960440319857e-11,9.134613786161216e-12,4.237835640796039e-12,1.8744215104171488e-12
S001,mov_real_izq,P7,1.0564379177654362e-10,2.211041105001935e-11,1.2523744382809399e-11,6.14285732399725e-12,1.8132468352813053e-12
S001,mov_real_izq,P5,9.036942263673406e-11,1.5071630406505543e-11,1.0868414079303097e-11,4.569370899641364e-12,1.2138005220832505e-12
S001,mov_real_izq,P3,9.386435490138439e-11,1.207070793534019e-11,1.1211225204888232e-11,3.906503385214681e-12,1.1346612865198403e-12
S001,mov_real_izq,P1,1.1227297174387208e-10,1.1946751231892175e-11,1.1816470350100813e-11,3.836719412978625e-12,1.1580556162906177e-12
S001,mov_real_izq,Pz,1.1340412631622587e-10,1.201998017786906e-11,1.0434298084505772e-11,3.303106373664789e-12,1.105772744240965e-12
S001,mov_real_izq,P2,1.057544895758223e-10,1.27744205799535e-11,1.2614610030245576e-11,4.062304557229675e-12,1.1685056262345953e-12
S001,mov_real_izq,P4,8.593189950116398e-11,1.2365711214795365e-11,1.194625224273593e-11,4.176974418649532e-12,1.2508836531526393e-12
S001,mov_real_izq,P6,8.579834160716138e-11,1.3913544260036363e-11,1.182427562249021e-11,4.581084581114877e-12,1.3609342278363237e-12
S001,mov_real_izq,P8,1.1118177422595313e-10,1.7212871714331348e-11,1.1932921733044233e-11,5.290077581315807e-12,1.7938658595159534e-12
S001,mov_real_izq,PO7,1.5767486427739197e-10,2.3560516442031924e-11,1.8353156275398724e-11,7.755671499150563e-12,2.1846405920112264e-12
S001,mov_real_izq,PO3,1.4538905225149904e-10,1.8757407318078124e-11,1.666236382534565e-11,6.6477074168617624e-12,1.8337441567666026e-12
S001,mov_real_izq,POz,1.7258640920982968e-10,1.7837279012756666e-11,1.6848249315005857e-11,6.082797372081414e-12,1.752932043684777e-12
S001,mov_real_izq,PO4,1.416722145316832e-10,1.861606571717693e-11,2.191729819602085e-11,7.612942660815733e-12,1.914232087379274e-12
S001,mov_real_izq,O1,1.8841974473927896e-10,2.2497184126484497e-11,2.6716910068125483e-11,1.1291057853556754e-11,1.7996659491653429e-12
S001,mov_real_izq,Oz,1.9110062041101838e-10,2.2692706784577815e-11,2.3436214501830855e-11,1.107047417278341e-11,2.1750291996694535e-12
S001,reposo,FC5,5.957014472798943e-11,1.2424982214533062e-11,7.50979310407745e-12,4.061907336260612e-12,1.7938886981972055e-12
S001,reposo,FC3,3.819115668806874e-11,1.0509339571106376e-11,6.925218185951886e-12,4.607943631706384e-12,1.2402916759793282e-12
S001,reposo,FC1,4.2200139388033356e-11,1.3771296385916786e-11,7.399536678028158e-12,4.552320191245018e-12,1.1383423470708385e-12
S001,reposo,FCz,5.867913953952629e-11,1.9094981433157207e-11,9.288594596408127e-12,4.82247563000234e-12,1.363617389669723e-12
S001,reposo,FC2,4.558745806506337e-11,1.4381431454270551e-11,7.463746694139691e-12,4.301390675094641e-12,1.0671999905118946e-12
S001,reposo,FC4,3.514519660517266e-11,1.0408929315080735e-11,6.5924581117480315e-12,3.948257046728578e-12,1.0780198899704801e-12
S001,reposo,FC6,5.338089631804454e-11,1.2321887191086036e-11,7.482735210359434e-12,3.907414228228528e-12,1.964590487210891e-12
S001,reposo,C5,5.120525883045739e-11,1.0318548581416992e-11,6.7318631729148604e-12,3.363150224852924e-12,1.6007478006385273e-12
S001,reposo,C3,3.1726059393550224e-11,8.21664037689592e-12,6.73796195926609e-12,3.0242967816702695e-12,1.0970630348692505e-12
S001,reposo,C1,3.8287813501497584e-11,1.0453106549553647e-11,5.338879315908324e-12,2.2827488812487327e-12,8.635227233403948e-13
S001,reposo,Cz,5.383058786167878e-11,1.4671233543704738e-11,6.066401315150028e-12,2.5965201219018677e-12,1.1589678769868647e-12
S001,reposo,C2,6.133348225054351e-11,1.2821843728811467e-11,6.103114574371682e-12,2.7134499732085904e-12,9.232492813165023e-13
S001,reposo,C4,3.4564897974126435e-11,8.988535557673608e-12,6.28074505479589e-12,2.762196692743048e-12,9.185276068977553e-13
S001,reposo,C6,4.5129014549346364e-11,1.1890363285563065e-11,6.820314405882101e-12,3.6296723616818465e-12,1.5243336207510918e-12
S001,reposo,CP5,4.8389486721083475e-11,1.1264022244206385e-11,8.411299031103019e-12,3.6172260738745793e-12,1.1368352986417385e-12
S001,reposo,CP3,4.568613931366793e-11,8.528255133237175e-12,7.526986340163862e-12,2.7514589805262857e-12,8.231503351950036e-13
S001,reposo,CP1,5.320968961947173e-11,9.277211944322267e-12,6.452769690711312e-12,2.102268380486743e-12,7.594381171684429e-13
S001,reposo,CPz,6.624852565567859e-11,1.0989085135644729e-11,6.428682048771457e-12,2.095741331504136e-12,8.380676581709539e-13
S001,reposo,CP2,5.3737361948560916e-11,9.096463453045708e-12,6.476778616234323e-12,2.1402971259404806e-12,6.495656745259358e-13
S001,reposo,CP4,4.9851379807891674e-11,9.283060981775526e-12,8.076569776746557e-12,2.8177584981270687e-12,7.098771893151064e-13
S001,reposo,CP6,4.8976571484191826e-11,1.1524890887313961e-11,7.886982264589336e-12,3.3202638631058973e-12,8.532037063735843e-13
S001,reposo,AFz,1.2390672546202833e-10,1.8060605559212465e-11,9.889319550738752e-12,4.114604161658669e-12,7.920095923723215e-13
S001,reposo,AF4,1.817901495928867e-10,1.760458797824162e-11,9.850143180945924e-12,3.990430781594015e-12,1.222590350817333e-12
S001,reposo,F7,1.525348227631865e-10,2.1616782826218126e-11,1.1789938752120338e-11,5.0359393264809114e-12,2.5308746727717786e-12
S001,reposo,F5,1.5722545248730174e-10,2.1590709697263624e-11,1.1824358202500082e-11,6.001218310901781e-12,2.468248917735841e-12
S001,reposo,F3,6.683053985938747e-11,1.1466380323863632e-11,6.9580605232515464e-12,3.506474148988936e-12,5.991527015501739e-13
S001,reposo,F1,7.373889841400195e-11,1.622020202904634e-11,9.303510792428293e-12,5.319994269693652e-12,8.103947675888189e-13
S001,reposo,Fz,7.70865047863598e-11,1.7752226675436813e-11,9.68067916929307e-12,4.7799372860642325e-12,7.873263685198914e-13
S001,reposo,F2,6.852164071514159e-11,1.4034806014504857e-11,8.302614963374257e-12,4.0592507169822455e-12,7.17864575797401e-13
S001,reposo,F4,6.179152376917397e-11,1.1268527215456629e-11,7.106753048117943e-12,3.5144380051062935e-12,6.293908745595333e-13
S001,reposo,F6,1.0070249664940555e-10,1.587308968262816e-11,1.0267146845386545e-11,5.07271308600753e-12,2.0394144345534734e-12
S001,reposo,F8,1.8686769021986732e-10,2.6151213379777205e-11,1.4048014140572387e-11,5.729970217932801e-12,2.8719643159121857e-12
S001,reposo,FT7,7.932844411046333e-11,1.6494930789474533e-11,8.856546515710976e-12,3.893916772605086e-12,1.8833003057730163e-12
S001,reposo,FT8,9.433950141931165e-11,1.9851360028073975e-11,1.0458240531136701e-11,4.650978715932971e-12,2.4293491511586634e-12
S001,reposo,T7,7.377149924388866e-11,1.794570009338823e-11,9.325375047122722e-12,4.229458565444413e-12,2.4649365797310428e-12
S001,reposo,T8,8.012169749175858e-11,1.963521905127745e-11,1.0134824218955262e-11,1.3293827341580692e-11,8.666031891132778e-12
S001,reposo,T9,1.1737414025552663e-10,2.695384138951216e-11,1.3468681901292447e-11,4.577143588926878e-12,1.7442848287379511e-12
S001,reposo,T10,1.4590867025404106e-10,3.266421600570087e-11,1.5767752273216586e-11,8.13671444096666e-12,4.203202299116441e-12
S001,reposo,TP7,7.31911678526268e-11,1.8421211455372046e-11,1.0006165263090152e-11,4.221209918194329e-12,1.4362024805628133e-12
S001,reposo,TP8,8.108975057970473e-11,1.9061997721761974e-11,9.418148861626892e-12,4.326387648289286e-12,1.7784803065954364e-12
S001,reposo,P7,8.73572392904401e-11,2.0358009664022725e-11,1.2416560334276528e-11,5.7759570122878284e-12,1.7263978249485861e-12
S001,reposo,P5,7.3905475986532e-11,1.4160199260611698e-11,1.0709332449391515e-11,4.498595385897044e-12,1.148647629447297e-12
S001,reposo,P3,7.687751918104684e-11,1.1683163078546157e-11,1.0403107976358818e-11,3.813021595459215e-12,1.055861125738697e-12
S001,reposo,P1,8.874772998423414e-11,1.1586873924943433e-11,1.1135730562579264e-11,3.5935893082439173e-12,1.0375764292874171e-12
S001,reposo,Pz,8.933431291095431e-11,1.1472860997147698e-11,9.971720504887016e-12,3.1245353363719264e-12,9.711331403212688e-13
S001,reposo,P2,8.569514024941062e-11,1.1592801658508852e-11,1.2651730775968433e-11,3.94325007195726e-12,1.0515434311432898e-12
S001,reposo,P4,7.498234310774982e-11,1.1484789395632991e-11,1.2092118737967754e-11,4.154028703263949e-12,1.1378426026321501e-12
S001,reposo,P6,7.375843682734418e-11,1.3551450250439609e-11,1.1003406666241859e-11,4.475628957500213e-12,1.238411242716271e-12
S001,reposo,P8,8.710172688202017e-11,1.717323787814307e-11,1.1056638776042791e-11,4.987679323496417e-12,1.6347036973612692e-12
S001,reposo,PO7,1.2629169843151678e-10,2.3239416358705736e-11,1.7840330488178145e-11,7.2016274713444676e-12,1.9563930030207146e-12
S001,reposo,PO3,1.1635252214041855e-10,1.867867359561577e-11,1.5713435144731642e-11,6.076354243477357e-12,1.6552420350115042e-12
S001,reposo,POz,1.281484066178781e-10,1.6551515179425746e-11,1.6264434294067685e-11,5.533083283041956e-12,1.5479552071801281e-12
S001,reposo,PO4,1.1262253422630556e-10,1.74392997425383e-11,1.880120325311872e-11,6.818957927305525e-12,1.6788596206864914e-12
S001,reposo,O1,1.4645657014967957e-10,2.2865605378718104e-11,2.5014422163511386e-11,9.839413853303182e-12,1.5027175422780366e-12
S001,reposo,Oz,1.4141138224520067e-10,2.3542905657924486e-11,2.2312836194831188e-11,9.402557032489999e-12,1.6905581352134558e-12
S002,img_der,FC5,2.244617259308701e-11,4.1486253132237596e-12,4.434588352904763e-12,2.6369833211780142e-12,2.93726989027651e-12
S002,img_der,FC3,8.958884653514734e-12,2.9672784408910614e-12,4.481857987829225e-12,2.191978005293139e-12,2.3817246448581592e-12
S002,img_der,FC1,5.680300853678483e-12,3.7647560798816015e-12,6.004693416083117e-12,1.8196317103933897e-12,9.14174673781551e-13
S002,img_der,FCz,6.77962211893481e-12,5.0056096777128005e-12,7.677921375128151e-12,2.391820025379726e-12,6.91215266889623e-13
S002,img_der,FC2,6.067784875379453e-12,4.125419329478973e-12,6.853053815259772e-12,1.859094487218865e-12,5.209846029555892e-13
S002,img_der,FC4,8.419944906301038e-12,3.404641191920339e-12,5.29650651165199e-12,1.6820991383085981e-12,4.972219300076766e-13
S002,img_der,FC6,1.831450740462824e-11,3.218846264846849e-12,3.856915954344409e-12,1.547277599479251e-12,6.239585470553095e-13
S002,img_der,C5,1.9558026590353193e-11,2.8756488384430516e-12,3.73563656926158e-12,2.526226431636218e-12,2.9684106174900493e-12
S002,img_der,C3,9.338048433548093e-12,1.9747414600456963e-12,3.64882922476868e-12,1.8247882911671317e-12,1.8640826637957136e-12
S002,img_der,C1,1.6013230260855637e-11,3.791007722304522e-12,4.237456938626557e-12,1.857355444098879e-12,9.057461489289055e-13
S002,img_der,Cz,7.559020316518549e-12,3.5858650125596664e-12,4.8703165607895244e-12,3.4244693103833004e-12,7.685061414653264e-13
S002,img_der,C2,6.312701264047856e-12,2.9653760325282973e-12,3.663864665720779e-12,1.8610586247920785e-12,5.136567191807352e-13
S002,img_der,C4,4.020091856047291e-12,1.9240162765596313e-12,2.9572965818487222e-12,1.2684615215765582e-12,4.4216387815630717e-13
S002,img_der,C6,1.0327968530495795e-11,2.528877408485053e-12,3.4503222755625554e-12,1.3068995822964497e-12,7.149226437656363e-13
S002,img_der,CP5,1.9311098941376056e-11,3.587366472915566e-12,4.330275340485611e-12,2.2948311368468844e-12,2.9359175513261455e-12
S002,img_der,CP3,1.3869150295791932e-11,2.878669721860707e-12,4.5831579407333566e-12,1.653967431840658e-12,1.167933823256364e-12
S002,img_der,CP1,1.1077543769625619e-11,2.7768821157568453e-12,4.781241095580755e-12,1.6441525492945105e-12,6.666829143153391e-13
S002,img_der,CPz,1.3774995067271493e-11,4.413133178313977e-12,6.6995696242495425e-12,2.6746548464637194e-12,6.318777753043084e-13
S002,img_der,CP2,7.906503756737087e-12,2.8881265756919864e-12,4.761279900854047e-12,1.9074645965082278e-12,4.567865558455628e-13
S002,img_der,CP4,5.713005401540728e-12,2.1686433960882834e-12,5.399441225920751e-12,1.5202015885204531e-12,4.52185376742017e-13
S002,img_der,CP6,5.204913384991108e-12,2.265325963546646e-12,6.566133301894098e-12,1.3447685512697167e-12,5.271497712682574e-13
S002,img_der,AFz,2.3309547603317096e-11,6.486260614305996e-12,7.255057361858144e-12,1.4901201012756773e-12,4.619297633399329e-13
S002,img_der,AF4,3.807923680479604e-11,5.473572007530445e-12,6.173023404782734e-12,1.5363861878997256e-12,4.814868852253773e-13
S002,img_der,F7,5.703174665297999e-11,8.94855233605325e-12,4.803339924906981e-12,2.6167013227614614e-12,1.720518559771843e-12
S002,img_der,F5,2.4887108862928533e-11,6.913914723145854e-12,5.6899519822992186e-12,2.6891540612618476e-12,1.7378766832504674e-12
S002,img_der,F3,8.059701161894955e-12,4.878026419085761e-12,6.319366965568399e-12,2.0393390725478998e-12,9.47274210596388e-13
S002,img_der,F1,6.175891540059644e-12,5.1864542283994324e-12,7.267348558518855e-12,1.715092937186753e-12,5.595630245817218e-13
S002,img_der,Fz,8.164193163743297e-12,5.730845053800674e-12,8.335090143333155e-12,1.6515409554864345e-12,4.0638617393711614e-13
S002,img_der,F2,1.0927209019194869e-11,5.748319483647619e-12,8.392292877337301e-12,1.6835593471365188e-12,3.768389209116807e-13
S002,img_der,F4,1.6417243833468295e-11,5.477183358141738e-12,7.607015689139062e-12,1.7787032917771661e-12,4.1018219420885177e-13
S002,img_der,F6,4.145452639586086e-11,5.203601155823777e-12,5.66144119231043e-12,1.8322453087326803e-12,5.88667031519584e-13
S002,img_der,F8,1.0070523100290609e-10,7.578114337473334e-12,5.0943721606563165e-12,1.8092627212391968e-12,7.474804491847396e-13
S002,img_der,FT7,4.574270107713222e-11,6.181230710271384e-12,4.588068156480881e-12,1.8865849248952787e-12,1.3170593895601665e-12
S002,img_der,FT8,3.903335556632014e-11,4.706357335098617e-12,4.1724212434473664e-12,1.7446163781677722e-12,9.383667686969008e-13
S002,img_der,T7,3.2541931248111185e-11,4.992163096632477e-12,5.697482317311913e-12,1.0520523579608432e-11,1.3449863493481781e-11
S002,img_der,T8,1.6075467407114534e-11,3.5502646518218767e-12,4.722910046969801e-12,3.186827072623131e-12,2.675102905361089e-12
S002,img_der,T9,4.8364961524755874e-11,7.016251144835631e-12,5.1592016638533424e-12,1.9633871451706374e-12,1.411018842361834e-12
S002,img_der,T10,2.1827542149453542e-11,5.431822237890835e-12,5.7237801451695594e-12,2.5754149511720223e-12,1.7572044533749367e-12
S002,img_der,TP7,2.199736576672485e-11,3.928219488217383e-12,4.809665538600813e-12,2.5624981244346347e-12,2.391573104259053e-12
S002,img_der,TP8,8.601954119745693e-12,3.2736444159502756e-12,6.5282519900882006e-12,1.3965454213957238e-12,6.875828146610605e-13
S002,img_der,P7,1.9978308699649813e-11,4.710466415040679e-12,7.322924875966046e-12,1.8106892603098731e-12,9.518912302909624e-13
S002,img_der,P5,2.186397710978701e-11,5.341559181305512e-12,7.805440262434759e-12,1.866497976997932e-12,1.0766464623072213e-12
S002,img_der,P3,1.3726582252762087e-11,3.3119124020382267e-12,6.904525618160964e-12,1.6742234547305882e-12,8.605732996788741e-13
S002,img_der,P1,1.0485397927106727e-11,2.5175059778986957e-12,8.896069277415034e-12,1.7208172490407398e-12,5.751918152005137e-13
S002,img_der,Pz,1.19380100191114e-11,3.6458214066831305e-12,9.150716508857623e-12,2.2165634574743705e-12,5.902525356786739e-13
S002,img_der,P2,1.586723950949296e-11,4.2180014711906605e-12,1.0097203788581535e-11,2.084542211411752e-12,5.956154812868537e-13
S002,img_der,P4,9.962113220709058e-12,3.193311913548081e-12,9.622565594377039e-12,1.8596009954028707e-12,5.900567617132055e-13
S002,img_der,P6,7.007966659922935e-12,3.0864165156362724e-12,1.1792582507633199e-11,1.7961317336019909e-12,6.645901309906944e-13
S002,img_der,P8,7.75627215144364e-12,3.7009917210140765e-12,1.0220758600133287e-11,1.7175614744462727e-12,7.312320784281703e-13
S002,img_der,PO7,1.6904287444969507e-11,5.065780440877936e-12,1.3497434449009964e-11,2.4994541216743387e-12,8.865153368138024e-13
S002,img_der,PO3,1.847318959605086e-11,4.9791350161358026e-12,1.3780571988145417e-11,2.296660892530343e-12,8.203472394493186e-13
S002,img_der,POz,1.939032833640401e-11,5.374407569098227e-12,2.8510340251921846e-11,3.532589656466007e-12,8.439660841641075e-13
S002,img_der,PO4,9.333922441441906e-12,3.3210292148180686e-12,1.724809297836848e-11,2.241181877245993e-12,7.227046787013875e-13
S002,img_der,O1,2.054317370023407e-11,5.5271122432207625e-12,3.110516376077094e-11,3.929800289414065e-12,9.219392511462207e-13
S002,img_der,Oz,1.617543592989059e-11,5.099323586045422e-12,1.88978237615411e-11,2.949415638220891e-12,9.07157378398498e-13
S002,img_izq,FC5,1.5258409647322073e-11,3.686150806577363e-12,3.984055876108183e-12,1.82559930198891e-12,1.1590976170998153e-12
S002,img_izq,FC3,5.3631179947526715e-12,2.6807206431767987e-12,4.635650962034973e-12,1.4911023961334795e-12,8.590988795905049e-13
S002,img_izq,FC1,4.3574140360945034e-12,3.5997854018807213e-12,6.0925087555395e-12,1.6182846885397088e-12,6.007080254222322e-13
S002,img_izq,FCz,5.497152315316199e-12,4.637043755805736e-12,6.926355805377194e-12,2.2909834573680826e-12,6.267951038544793e-13
S002,img_izq,FC2,5.136586731313209e-12,3.89162005828683e-12,6.041108912168415e-12,1.6639851945593184e-12,4.932974823108582e-13
S002,img_izq,FC4,6.409672477472697e-12,3.0721145159326264e-12,4.889758075714343e-12,1.402729383856287e-12,4.483332254899066e-13
S002,img_izq,FC6,1.4354781243412993e-11,2.7168489646848153e-12,4.045959132172659e-12,1.2888361071129565e-12,4.88158978320801e-13
S002,img_izq,C5,1.3712005917255774e-11,2.6748569358651446e-12,3.174830118598415e-12,2.0542105855287534e-12,1.6288368280001006e-12
S002,img_izq,C3,6.392795621468577e-12,2.010189742338237e-12,4.517067300015717e-12,1.5685814345179826e-12,8.194273909512797e-13
S002,img_izq,C1,1.1640637356632745e-11,3.5791424026677546e-12,4.4780324194708916e-12,1.9693384528963443e-12,6.617201440355358e-13
S002,img_izq,Cz,7.382668575366235e-12,3.440596449483848e-12,4.4878843014400606e-12,3.95883319359502e-12,7.588051484000789e-13
S002,img_izq,C2,7.45912336692531e-12,2.784592328527057e-12,3.119887538327562e-12,1.9582035432292144e-12,4.779494731899934e-13
S002,img_izq,C4,4.100006923223845e-12,1.7810443274049167e-12,2.6268507771381842e-12,1.136259665152317e-12,3.776232894831894e-13
S002,img_izq,C6,8.931006592622584e-12,2.2858902800169326e-12,3.1548913362265006e-12,1.1302241061949123e-12,5.986837905749677e-13
S002,img_izq,CP5,1.3973864830499677e-11,3.046852816106726e-12,4.466075510272919e-12,1.516945012939276e-12,9.30551945318638e-13
S002,img_izq,CP3,1.4112320117832135e-11,2.987126871147556e-12,5.807945374602984e-12,1.7299714915544296e-12,6.067627959414816e-13
S002,img_izq,CP1,1.129138461975307e-11,3.023492919451784e-12,5.661110111280553e-12,1.8889207418300926e-12,5.257231500675385e-13
